dataset,feature_set,model,acquisition,early_gain_pp,sd_trial_gain_pp,n_trials,n_checkpoint_values,max_checkpoint_values,attainable_gain_pp,attainable_gain_centered,intercept_at_mean_gain,slope_gain_per_pp,n_configurations,attainable_gain_mean_pp,interaction_partial_r2,moderation_fitted_pp
LSD_Second,set5_features_metadata_corr95,GPR,exploration,-3.1056311349065915,10.2400340771816,10,4,4,14.869424732657091,-1.2730640017888426,3.1146568669506514,0.4917658276581851,120,16.142488734445934,0.3778961147089469,2.4886074944491203
LSD_Second,set5_features_metadata_corr95,GPR,hybrid,-2.8350798342166925,11.369088064929858,10,4,4,14.869424732657091,-1.2730640017888426,4.190351839609885,0.5589606246632357,120,16.142488734445934,0.3778961147089469,3.4787591899337156
LSD_Second,set5_features_metadata_corr95,RF,coverage,-2.4203698529491358,11.904503692568314,10,4,4,22.747725130300424,6.60523639585449,4.019452353624456,0.5831813639572285,120,16.142488734445934,0.3778961147089469,7.871503124218805
LSD_Second,set5_features_metadata_corr95,RF,diversity_iterative,3.5430858209178213,6.917715121515296,10,4,4,22.747725130300424,6.60523639585449,3.0912719493565546,0.5116386206755128,120,16.142488734445934,0.3778961147089469,6.470765988167241
LSD_Second,set5_features_metadata_corr95,RF,diversity_oneshot,0.8605082818088731,6.871882372679995,10,4,4,22.747725130300424,6.60523639585449,4.713809288918485,0.6352953387839664,120,16.142488734445934,0.3778961147089469,8.91008518277105
LSD_Second,set5_features_metadata_corr95,RF,exploitation,-5.588722335036787,14.291051923725929,10,4,4,22.747725130300424,6.60523639585449,-3.323658715724115,-0.29751032225972596,120,16.142488734445934,0.3778961147089469,-5.288784724456457
LSD_Second,set5_features_metadata_corr95,RF,exploration,-0.2851445383038775,7.986417879885032,10,4,4,22.747725130300424,6.60523639585449,3.1146568669506514,0.4917658276581851,120,16.142488734445934,0.3778961147089469,6.362886410036001
LSD_Second,set5_features_metadata_corr95,RF,hybrid,1.028825677013809,7.393258482930311,10,4,4,22.747725130300424,6.60523639585449,4.190351839609885,0.5589606246632357,120,16.142488734445934,0.3778961147089469,7.882418901485051
MIT,set1_dQn_m,AE_ENet,coverage,-4.002666281539704,11.968754698682512,10,6,6,8.095769254258164,-8.04671948018777,4.019452353624456,0.5831813639572285,120,16.142488734445934,0.3778961147089469,-0.6732444882126456
MIT,set1_dQn_m,AE_ENet,diversity_iterative,-1.739539437208831,6.192301293292248,10,6,6,8.095769254258164,-8.04671948018777,3.0912719493565546,0.5116386206755128,120,16.142488734445934,0.3778961147089469,-1.0257405064494944
MIT,set1_dQn_m,AE_ENet,diversity_oneshot,-3.148035807421895,11.104099315161974,10,6,6,8.095769254258164,-8.04671948018777,4.713809288918485,0.6352953387839664,120,16.142488734445934,0.3778961147089469,-0.39823408934694826
MIT,set1_dQn_m,AE_ENet,exploitation,-5.264397049091194,11.209936274197878,10,6,6,8.095769254258164,-8.04671948018777,-3.323658715724115,-0.29751032225972596,120,16.142488734445934,0.3778961147089469,-0.9296766100398344
MIT,set1_dQn_m,AE_ENet,exploration,-2.3707114054317886,6.090207929118451,10,6,6,8.095769254258164,-8.04671948018777,3.1146568669506514,0.4917658276581851,120,16.142488734445934,0.3778961147089469,-0.8424447981571258
MIT,set1_dQn_m,AE_ENet,hybrid,-2.705083796302142,8.614116472788108,10,6,6,8.095769254258164,-8.04671948018777,4.190351839609885,0.5589606246632357,120,16.142488734445934,0.3778961147089469,-0.30744750752569516
MIT,set1_dQn_m,GPR,coverage,0.4081440431073644,1.3653347605242827,10,6,6,11.109358248688107,-5.033130485757827,4.019452353624456,0.5831813639572285,120,16.142488734445934,0.3778961147089469,1.0842244519655002
MIT,set1_dQn_m,GPR,diversity_iterative,-0.5598056549842763,1.6515695302796825,10,6,6,11.109358248688107,-5.033130485757827,3.0912719493565546,0.5116386206755128,120,16.142488734445934,0.3778961147089469,0.516128009943547
MIT,set1_dQn_m,GPR,diversity_oneshot,0.8774222076070478,1.790858585818377,10,6,6,11.109358248688107,-5.033130485757827,4.713809288918485,0.6352953387839664,120,16.142488734445934,0.3778961147089469,1.5162849518250556
MIT,set1_dQn_m,GPR,exploitation,-1.501247043042721,4.021788631041679,10,6,6,11.109358248688107,-5.033130485757827,-3.323658715724115,-0.29751032225972596,120,16.142488734445934,0.3778961147089469,-1.8262504429310513
MIT,set1_dQn_m,GPR,exploration,0.16252495681298543,1.4508119714192287,10,6,6,11.109358248688107,-5.033130485757827,3.1146568669506514,0.4917658276581851,120,16.142488734445934,0.3778961147089469,0.639535287910312
MIT,set1_dQn_m,GPR,hybrid,0.8733979976970598,1.4485758309277093,10,6,6,11.109358248688107,-5.033130485757827,4.190351839609885,0.5589606246632357,120,16.142488734445934,0.3778961147089469,1.377030079279117
MIT,set1_dQn_m,RF,coverage,0.05726023132462341,0.9747263356898463,10,6,6,7.741561298125406,-8.400927436320528,4.019452353624456,0.5831813639572285,120,16.142488734445934,0.3778961147089469,-0.8798119671946496
