dataset,feature_set,model,trial,acquisition,labelled_n,pool_n,holdout_mape,budget_total,labelled_fraction,b0_labelled_n,early_alc_eligible
Formation,set1_dQn_m,AE_ENet,1,hybrid,48,146,10.513180580848031,48,0.3287671232876712,12,True
Formation,set1_dQn_m,AE_ENet,1,hybrid,60,146,11.05464825968898,60,0.410958904109589,12,True
Formation,set1_dQn_m,AE_ENet,1,hybrid,72,146,11.928222885354264,72,0.4931506849315068,12,True
Formation,set1_dQn_m,AE_ENet,1,hybrid,84,146,12.376674741662086,84,0.5753424657534246,12,True
Formation,set1_dQn_m,AE_ENet,1,hybrid,96,146,11.935672908127453,96,0.6575342465753424,12,False
Formation,set1_dQn_m,AE_ENet,1,hybrid,108,146,11.473120281637636,108,0.7397260273972602,12,False
Formation,set1_dQn_m,AE_ENet,1,hybrid,120,146,11.618369533464431,120,0.821917808219178,12,False
Formation,set1_dQn_m,AE_ENet,1,hybrid,132,146,11.674589132767466,132,0.9041095890410958,12,False
Formation,set1_dQn_m,AE_ENet,1,hybrid,144,146,11.71849853795158,144,0.9863013698630136,12,False
Formation,set1_dQn_m,AE_ENet,1,hybrid,146,146,11.717356640597606,146,1.0,12,False
Formation,set1_dQn_m,GPR,2,random_selection,12,146,34.36949822736782,12,0.0821917808219178,12,False
Formation,set1_dQn_m,GPR,2,random_selection,24,146,24.56370833165976,24,0.1643835616438356,12,True
Formation,set1_dQn_m,GPR,2,random_selection,36,146,23.288050362716938,36,0.2465753424657534,12,True
Formation,set1_dQn_m,GPR,2,random_selection,48,146,21.540983835249,48,0.3287671232876712,12,True
Formation,set1_dQn_m,GPR,2,random_selection,60,146,19.65254044369281,60,0.410958904109589,12,True
Formation,set1_dQn_m,GPR,2,random_selection,72,146,17.239564344004517,72,0.4931506849315068,12,True
Formation,set1_dQn_m,GPR,2,random_selection,84,146,16.93291436972902,84,0.5753424657534246,12,True
Formation,set1_dQn_m,GPR,2,random_selection,96,146,16.79413357135422,96,0.6575342465753424,12,False
Formation,set1_dQn_m,GPR,2,random_selection,108,146,16.292104897562133,108,0.7397260273972602,12,False
Formation,set1_dQn_m,GPR,2,random_selection,120,146,15.922565948564552,120,0.821917808219178,12,False
Formation,set1_dQn_m,GPR,2,random_selection,132,146,16.90581505664285,132,0.9041095890410958,12,False
Formation,set1_dQn_m,GPR,2,random_selection,144,146,16.651890251490652,144,0.9863013698630136,12,False
Formation,set1_dQn_m,GPR,2,random_selection,146,146,16.353292406139282,146,1.0,12,False
Formation,set1_dQn_m,GPR,2,diversity_oneshot,12,146,23.87881765866949,12,0.0821917808219178,12,False
Formation,set1_dQn_m,GPR,2,diversity_oneshot,24,146,23.58549484590391,24,0.1643835616438356,12,True
Formation,set1_dQn_m,GPR,2,diversity_oneshot,36,146,21.102504397450726,36,0.2465753424657534,12,True
Formation,set1_dQn_m,GPR,2,diversity_oneshot,48,146,19.375988822773667,48,0.3287671232876712,12,True
Formation,set1_dQn_m,GPR,2,diversity_oneshot,60,146,18.20552422384505,60,0.410958904109589,12,True
Formation,set1_dQn_m,GPR,2,diversity_oneshot,72,146,18.93372413557556,72,0.4931506849315068,12,True
Formation,set1_dQn_m,GPR,2,diversity_oneshot,84,146,17.140678796333532,84,0.5753424657534246,12,True
Formation,set1_dQn_m,GPR,2,diversity_oneshot,96,146,17.07897107346099,96,0.6575342465753424,12,False
Formation,set1_dQn_m,GPR,2,diversity_oneshot,108,146,16.906424293717034,108,0.7397260273972602,12,False
Formation,set1_dQn_m,GPR,2,diversity_oneshot,120,146,16.7121751944359,120,0.821917808219178,12,False
Formation,set1_dQn_m,GPR,2,diversity_oneshot,132,146,16.672929531040182,132,0.9041095890410958,12,False
Formation,set1_dQn_m,GPR,2,diversity_oneshot,144,146,16.330996057966086,144,0.9863013698630136,12,False
Formation,set1_dQn_m,GPR,2,diversity_oneshot,146,146,16.353292406139282,146,1.0,12,False
Formation,set1_dQn_m,GPR,2,diversity_iterative,12,146,23.87881765866949,12,0.0821917808219178,12,False
Formation,set1_dQn_m,GPR,2,diversity_iterative,24,146,24.82009261073689,24,0.1643835616438356,12,True
Formation,set1_dQn_m,GPR,2,diversity_iterative,36,146,20.265698914716264,36,0.2465753424657534,12,True
Formation,set1_dQn_m,GPR,2,diversity_iterative,48,146,18.95607909152297,48,0.3287671232876712,12,True
Formation,set1_dQn_m,GPR,2,diversity_iterative,60,146,18.675537700421827,60,0.410958904109589,12,True
Formation,set1_dQn_m,GPR,2,diversity_iterative,72,146,18.03562173752109,72,0.4931506849315068,12,True
Formation,set1_dQn_m,GPR,2,diversity_iterative,84,146,18.4995434317796,84,0.5753424657534246,12,True
Formation,set1_dQn_m,GPR,2,diversity_iterative,96,146,18.015147096737408,96,0.6575342465753424,12,False
Formation,set1_dQn_m,GPR,2,diversity_iterative,108,146,17.898391994535512,108,0.7397260273972602,12,False
Formation,set1_dQn_m,GPR,2,diversity_iterative,120,146,17.52034524134444,120,0.821917808219178,12,False
Formation,set1_dQn_m,GPR,2,diversity_iterative,132,146,17.24041038586873,132,0.9041095890410958,12,False
Formation,set1_dQn_m,GPR,2,diversity_iterative,144,146,16.438723281897605,144,0.9863013698630136,12,False
Formation,set1_dQn_m,GPR,2,diversity_iterative,146,146,16.353292406139282,146,1.0,12,False
Formation,set1_dQn_m,GPR,2,coverage,12,146,34.36949822736782,12,0.0821917808219178,12,False
Formation,set1_dQn_m,GPR,2,coverage,24,146,21.56212626973121,24,0.1643835616438356,12,True
Formation,set1_dQn_m,GPR,2,coverage,36,146,19.413928688477263,36,0.2465753424657534,12,True
Formation,set1_dQn_m,GPR,2,coverage,48,146,17.967843800361994,48,0.3287671232876712,12,True
Formation,set1_dQn_m,GPR,2,coverage,60,146,16.443019260386375,60,0.410958904109589,12,True
Formation,set1_dQn_m,GPR,2,coverage,72,146,16.875235987402153,72,0.4931506849315068,12,True
Formation,set1_dQn_m,GPR,2,coverage,84,146,16.85997024934553,84,0.5753424657534246,12,True
Formation,set1_dQn_m,GPR,2,coverage,96,146,15.935835564931184,96,0.6575342465753424,12,False
Formation,set1_dQn_m,GPR,2,coverage,108,146,16.37177319485228,108,0.7397260273972602,12,False
Formation,set1_dQn_m,GPR,2,coverage,120,146,15.999826663762484,120,0.821917808219178,12,False
Formation,set1_dQn_m,GPR,2,coverage,132,146,16.13311241046029,132,0.9041095890410958,12,False
Formation,set1_dQn_m,GPR,2,coverage,144,146,16.324795882104013,144,0.9863013698630136,12,False
Formation,set1_dQn_m,GPR,2,coverage,146,146,16.353292406139282,146,1.0,12,False
Formation,set1_dQn_m,GPR,2,exploration,12,146,34.36949822736782,12,0.0821917808219178,12,False
Formation,set1_dQn_m,GPR,2,exploration,24,146,18.90550385768973,24,0.1643835616438356,12,True
Formation,set1_dQn_m,GPR,2,exploration,36,146,17.73262900315165,36,0.2465753424657534,12,True
Formation,set1_dQn_m,GPR,2,exploration,48,146,16.209866012401108,48,0.3287671232876712,12,True
Formation,set1_dQn_m,GPR,2,exploration,60,146,18.49688597169845,60,0.410958904109589,12,True
Formation,set1_dQn_m,GPR,2,exploration,72,146,18.222182220394668,72,0.4931506849315068,12,True
Formation,set1_dQn_m,GPR,2,exploration,84,146,16.368842493933855,84,0.5753424657534246,12,True
Formation,set1_dQn_m,GPR,2,exploration,96,146,16.30592736527006,96,0.6575342465753424,12,False
Formation,set1_dQn_m,GPR,2,exploration,108,146,16.538746752732365,108,0.7397260273972602,12,False
Formation,set1_dQn_m,GPR,2,exploration,120,146,16.251781747109426,120,0.821917808219178,12,False
Formation,set1_dQn_m,GPR,2,exploration,132,146,16.304004242845203,132,0.9041095890410958,12,False
Formation,set1_dQn_m,GPR,2,exploration,144,146,16.372964775978552,144,0.9863013698630136,12,False
Formation,set1_dQn_m,GPR,2,exploration,146,146,16.353292406139282,146,1.0,12,False
Formation,set1_dQn_m,GPR,2,exploitation,12,146,34.36949822736782,12,0.0821917808219178,12,False
Formation,set1_dQn_m,GPR,2,exploitation,24,146,21.057165673557385,24,0.1643835616438356,12,True
Formation,set1_dQn_m,GPR,2,exploitation,36,146,21.29623918969033,36,0.2465753424657534,12,True
Formation,set1_dQn_m,GPR,2,exploitation,48,146,21.802722592688923,48,0.3287671232876712,12,True
Formation,set1_dQn_m,GPR,2,exploitation,60,146,21.76538121155417,60,0.410958904109589,12,True
Formation,set1_dQn_m,GPR,2,exploitation,72,146,20.08636356461793,72,0.4931506849315068,12,True
Formation,set1_dQn_m,GPR,2,exploitation,84,146,17.302144414176038,84,0.5753424657534246,12,True
Formation,set1_dQn_m,GPR,2,exploitation,96,146,17.430435794883287,96,0.6575342465753424,12,False
Formation,set1_dQn_m,GPR,2,exploitation,108,146,16.87758224471024,108,0.7397260273972602,12,False
Formation,set1_dQn_m,GPR,2,exploitation,120,146,16.750825779172505,120,0.821917808219178,12,False
Formation,set1_dQn_m,GPR,2,exploitation,132,146,16.167618431154498,132,0.9041095890410958,12,False
Formation,set1_dQn_m,GPR,2,exploitation,144,146,16.281990778427986,144,0.9863013698630136,12,False
Formation,set1_dQn_m,GPR,2,exploitation,146,146,16.353292406139282,146,1.0,12,False
Formation,set1_dQn_m,GPR,2,hybrid,12,146,34.36949822736782,12,0.0821917808219178,12,False
Formation,set1_dQn_m,GPR,2,hybrid,24,146,24.286414711130966,24,0.1643835616438356,12,True
Formation,set1_dQn_m,GPR,2,hybrid,36,146,20.267951930724003,36,0.2465753424657534,12,True
Formation,set1_dQn_m,GPR,2,hybrid,48,146,17.67910782786919,48,0.3287671232876712,12,True
Formation,set1_dQn_m,GPR,2,hybrid,60,146,18.05557508923552,60,0.410958904109589,12,True
Formation,set1_dQn_m,GPR,2,hybrid,72,146,16.681397805811677,72,0.4931506849315068,12,True
Formation,set1_dQn_m,GPR,2,hybrid,84,146,16.54239776237001,84,0.5753424657534246,12,True
Formation,set1_dQn_m,GPR,2,hybrid,96,146,16.310077072677558,96,0.6575342465753424,12,False
Formation,set1_dQn_m,GPR,2,hybrid,108,146,16.390110132183082,108,0.7397260273972602,12,False
Formation,set1_dQn_m,GPR,2,hybrid,120,146,16.20905249216332,120,0.821917808219178,12,False
Formation,set1_dQn_m,GPR,2,hybrid,132,146,16.42563825779586,132,0.9041095890410958,12,False
Formation,set1_dQn_m,GPR,2,hybrid,144,146,16.371705777559345,144,0.9863013698630136,12,False
Formation,set1_dQn_m,GPR,2,hybrid,146,146,16.353292406139282,146,1.0,12,False
Formation,set1_dQn_m,RF,2,random_selection,12,146,30.411561932229976,12,0.0821917808219178,12,False
Formation,set1_dQn_m,RF,2,random_selection,24,146,22.731231658354663,24,0.1643835616438356,12,True
Formation,set1_dQn_m,RF,2,random_selection,36,146,19.304609312558817,36,0.2465753424657534,12,True
Formation,set1_dQn_m,RF,2,random_selection,48,146,19.84343486760225,48,0.3287671232876712,12,True
Formation,set1_dQn_m,RF,2,random_selection,60,146,21.22055176559165,60,0.410958904109589,12,True
Formation,set1_dQn_m,RF,2,random_selection,72,146,21.25549300720653,72,0.4931506849315068,12,True
Formation,set1_dQn_m,RF,2,random_selection,84,146,20.943758176207258,84,0.5753424657534246,12,True
Formation,set1_dQn_m,RF,2,random_selection,96,146,20.05961847231278,96,0.6575342465753424,12,False
Formation,set1_dQn_m,RF,2,random_selection,108,146,18.68812724680048,108,0.7397260273972602,12,False
Formation,set1_dQn_m,RF,2,random_selection,120,146,18.64466558328561,120,0.821917808219178,12,False
Formation,set1_dQn_m,RF,2,random_selection,132,146,18.16943098050726,132,0.9041095890410958,12,False
Formation,set1_dQn_m,RF,2,random_selection,144,146,18.821208304519445,144,0.9863013698630136,12,False
Formation,set1_dQn_m,RF,2,random_selection,146,146,17.940459356505684,146,1.0,12,False
Formation,set1_dQn_m,RF,2,diversity_oneshot,12,146,23.314645479502715,12,0.0821917808219178,12,False
Formation,set1_dQn_m,RF,2,diversity_oneshot,24,146,19.86947489629638,24,0.1643835616438356,12,True
Formation,set1_dQn_m,RF,2,diversity_oneshot,36,146,22.79255532842236,36,0.2465753424657534,12,True
Formation,set1_dQn_m,RF,2,diversity_oneshot,48,146,22.40597288432125,48,0.3287671232876712,12,True
Formation,set1_dQn_m,RF,2,diversity_oneshot,60,146,18.607512446893324,60,0.410958904109589,12,True
Formation,set1_dQn_m,RF,2,diversity_oneshot,72,146,20.020602112985443,72,0.4931506849315068,12,True
Formation,set1_dQn_m,RF,2,diversity_oneshot,84,146,18.15069497056552,84,0.5753424657534246,12,True
Formation,set1_dQn_m,RF,2,diversity_oneshot,96,146,19.999000049454875,96,0.6575342465753424,12,False
Formation,set1_dQn_m,RF,2,diversity_oneshot,108,146,19.611156300044623,108,0.7397260273972602,12,False
Formation,set1_dQn_m,RF,2,diversity_oneshot,120,146,18.17519190113278,120,0.821917808219178,12,False
Formation,set1_dQn_m,RF,2,diversity_oneshot,132,146,18.645981760317014,132,0.9041095890410958,12,False
Formation,set1_dQn_m,RF,2,diversity_oneshot,144,146,18.35560259637168,144,0.9863013698630136,12,False
Formation,set1_dQn_m,RF,2,diversity_oneshot,146,146,17.940459356505684,146,1.0,12,False
Formation,set1_dQn_m,RF,2,diversity_iterative,12,146,23.314645479502715,12,0.0821917808219178,12,False
Formation,set1_dQn_m,RF,2,diversity_iterative,24,146,20.752019116253383,24,0.1643835616438356,12,True
Formation,set1_dQn_m,RF,2,diversity_iterative,36,146,18.5857649697847,36,0.2465753424657534,12,True
Formation,set1_dQn_m,RF,2,diversity_iterative,48,146,18.67942878685724,48,0.3287671232876712,12,True
Formation,set1_dQn_m,RF,2,diversity_iterative,60,146,20.12056461025406,60,0.410958904109589,12,True
Formation,set1_dQn_m,RF,2,diversity_iterative,72,146,20.286607460714485,72,0.4931506849315068,12,True
Formation,set1_dQn_m,RF,2,diversity_iterative,84,146,19.27909766767811,84,0.5753424657534246,12,True
Formation,set1_dQn_m,RF,2,diversity_iterative,96,146,19.71108944907099,96,0.6575342465753424,12,False
Formation,set1_dQn_m,RF,2,diversity_iterative,108,146,18.091735476198632,108,0.7397260273972602,12,False
Formation,set1_dQn_m,RF,2,diversity_iterative,120,146,18.72480555070849,120,0.821917808219178,12,False
Formation,set1_dQn_m,RF,2,diversity_iterative,132,146,18.99147294143123,132,0.9041095890410958,12,False
Formation,set1_dQn_m,RF,2,diversity_iterative,144,146,17.964737410739644,144,0.9863013698630136,12,False
Formation,set1_dQn_m,RF,2,diversity_iterative,146,146,17.940459356505684,146,1.0,12,False
Formation,set1_dQn_m,RF,2,coverage,12,146,30.411561932229976,12,0.0821917808219178,12,False
Formation,set1_dQn_m,RF,2,coverage,24,146,21.93749158996219,24,0.1643835616438356,12,True
Formation,set1_dQn_m,RF,2,coverage,36,146,21.170791531351654,36,0.2465753424657534,12,True
Formation,set1_dQn_m,RF,2,coverage,48,146,19.222472295853187,48,0.3287671232876712,12,True
Formation,set1_dQn_m,RF,2,coverage,60,146,18.351877418362356,60,0.410958904109589,12,True
Formation,set1_dQn_m,RF,2,coverage,72,146,19.35252590409,72,0.4931506849315068,12,True
Formation,set1_dQn_m,RF,2,coverage,84,146,19.89152347536472,84,0.5753424657534246,12,True
Formation,set1_dQn_m,RF,2,coverage,96,146,18.09958447057622,96,0.6575342465753424,12,False
Formation,set1_dQn_m,RF,2,coverage,108,146,18.101877961339845,108,0.7397260273972602,12,False
Formation,set1_dQn_m,RF,2,coverage,120,146,18.574304106423742,120,0.821917808219178,12,False
Formation,set1_dQn_m,RF,2,coverage,132,146,18.12619788371928,132,0.9041095890410958,12,False
Formation,set1_dQn_m,RF,2,coverage,144,146,18.721459392072063,144,0.9863013698630136,12,False
Formation,set1_dQn_m,RF,2,coverage,146,146,17.940459356505684,146,1.0,12,False
Formation,set1_dQn_m,RF,2,exploration,12,146,30.411561932229976,12,0.0821917808219178,12,False
Formation,set1_dQn_m,RF,2,exploration,24,146,24.662918434759877,24,0.1643835616438356,12,True
Formation,set1_dQn_m,RF,2,exploration,36,146,26.672002191977377,36,0.2465753424657534,12,True
Formation,set1_dQn_m,RF,2,exploration,48,146,25.0330747869553,48,0.3287671232876712,12,True
Formation,set1_dQn_m,RF,2,exploration,60,146,23.70664997440976,60,0.410958904109589,12,True
Formation,set1_dQn_m,RF,2,exploration,72,146,19.679887503350265,72,0.4931506849315068,12,True
Formation,set1_dQn_m,RF,2,exploration,84,146,18.32620369459896,84,0.5753424657534246,12,True
Formation,set1_dQn_m,RF,2,exploration,96,146,18.356352267407008,96,0.6575342465753424,12,False
Formation,set1_dQn_m,RF,2,exploration,108,146,18.753710688003007,108,0.7397260273972602,12,False
Formation,set1_dQn_m,RF,2,exploration,120,146,18.7784204298108,120,0.821917808219178,12,False
Formation,set1_dQn_m,RF,2,exploration,132,146,18.112013446260537,132,0.9041095890410958,12,False
Formation,set1_dQn_m,RF,2,exploration,144,146,17.980311797101873,144,0.9863013698630136,12,False
Formation,set1_dQn_m,RF,2,exploration,146,146,17.940459356505684,146,1.0,12,False
Formation,set1_dQn_m,RF,2,exploitation,12,146,30.411561932229976,12,0.0821917808219178,12,False
Formation,set1_dQn_m,RF,2,exploitation,24,146,26.12884173850584,24,0.1643835616438356,12,True
Formation,set1_dQn_m,RF,2,exploitation,36,146,24.64285524918688,36,0.2465753424657534,12,True
Formation,set1_dQn_m,RF,2,exploitation,48,146,24.462083184804804,48,0.3287671232876712,12,True
Formation,set1_dQn_m,RF,2,exploitation,60,146,23.625888534357586,60,0.410958904109589,12,True
Formation,set1_dQn_m,RF,2,exploitation,72,146,21.164320274215047,72,0.4931506849315068,12,True
Formation,set1_dQn_m,RF,2,exploitation,84,146,18.70726646926537,84,0.5753424657534246,12,True
Formation,set1_dQn_m,RF,2,exploitation,96,146,20.28198345639161,96,0.6575342465753424,12,False
Formation,set1_dQn_m,RF,2,exploitation,108,146,19.03412592469828,108,0.7397260273972602,12,False
Formation,set1_dQn_m,RF,2,exploitation,120,146,17.705242457790877,120,0.821917808219178,12,False
Formation,set1_dQn_m,RF,2,exploitation,132,146,18.385029120471795,132,0.9041095890410958,12,False
Formation,set1_dQn_m,RF,2,exploitation,144,146,18.188561550596653,144,0.9863013698630136,12,False
Formation,set1_dQn_m,RF,2,exploitation,146,146,17.940459356505684,146,1.0,12,False
Formation,set1_dQn_m,RF,2,hybrid,12,146,30.411561932229976,12,0.0821917808219178,12,False
Formation,set1_dQn_m,RF,2,hybrid,24,146,22.995064433804483,24,0.1643835616438356,12,True
Formation,set1_dQn_m,RF,2,hybrid,36,146,19.67105974617411,36,0.2465753424657534,12,True
Formation,set1_dQn_m,RF,2,hybrid,48,146,18.17632674966581,48,0.3287671232876712,12,True
Formation,set1_dQn_m,RF,2,hybrid,60,146,18.71221041428365,60,0.410958904109589,12,True
Formation,set1_dQn_m,RF,2,hybrid,72,146,18.79823294933656,72,0.4931506849315068,12,True
Formation,set1_dQn_m,RF,2,hybrid,84,146,17.745883404184248,84,0.5753424657534246,12,True
Formation,set1_dQn_m,RF,2,hybrid,96,146,18.308894517612558,96,0.6575342465753424,12,False
Formation,set1_dQn_m,RF,2,hybrid,108,146,18.12200067264382,108,0.7397260273972602,12,False
Formation,set1_dQn_m,RF,2,hybrid,120,146,17.981867379043354,120,0.821917808219178,12,False
Formation,set1_dQn_m,RF,2,hybrid,132,146,17.690236584279265,132,0.9041095890410958,12,False
Formation,set1_dQn_m,RF,2,hybrid,144,146,18.78541243221068,144,0.9863013698630136,12,False
Formation,set1_dQn_m,RF,2,hybrid,146,146,17.940459356505684,146,1.0,12,False
Formation,set1_dQn_m,AE_ENet,2,random_selection,12,146,26.362932816805547,12,0.0821917808219178,12,False
Formation,set1_dQn_m,AE_ENet,2,random_selection,24,146,15.557240787722076,24,0.1643835616438356,12,True
Formation,set1_dQn_m,AE_ENet,2,random_selection,36,146,15.714182263550152,36,0.2465753424657534,12,True
Formation,set1_dQn_m,AE_ENet,2,random_selection,48,146,17.088415360253148,48,0.3287671232876712,12,True
Formation,set1_dQn_m,AE_ENet,2,random_selection,60,146,16.05804304586075,60,0.410958904109589,12,True
Formation,set1_dQn_m,AE_ENet,2,random_selection,72,146,16.336242393869384,72,0.4931506849315068,12,True
Formation,set1_dQn_m,AE_ENet,2,random_selection,84,146,14.44316801637794,84,0.5753424657534246,12,True
Formation,set1_dQn_m,AE_ENet,2,random_selection,96,146,14.197962072435056,96,0.6575342465753424,12,False
