dataset,feature_set,model,trial,full_pool_mape,model_family
TRI_Tesla,set3_features,GPR,2,14.54120302383962,Primary ML
TRI_Tesla,set3_features,GPR,3,27.029035737275287,Primary ML
TRI_Tesla,set3_features,GPR,4,31.09274725893804,Primary ML
TRI_Tesla,set3_features,GPR,5,21.338783445383054,Primary ML
TRI_Tesla,set3_features,GPR,6,20.908233774475217,Primary ML
TRI_Tesla,set3_features,GPR,7,29.331506024945035,Primary ML
TRI_Tesla,set3_features,GPR,8,27.286472845983106,Primary ML
TRI_Tesla,set3_features,GPR,9,19.975756984185768,Primary ML
TRI_Tesla,set3_features,GPR,10,28.19992208826476,Primary ML
TRI_Tesla,set3_features,RF,1,24.19533002504483,Primary ML
TRI_Tesla,set3_features,RF,2,12.944436083184693,Primary ML
TRI_Tesla,set3_features,RF,3,28.54931405103773,Primary ML
TRI_Tesla,set3_features,RF,4,36.48598841597068,Primary ML
TRI_Tesla,set3_features,RF,5,17.22993812799817,Primary ML
TRI_Tesla,set3_features,RF,6,24.739615927015727,Primary ML
TRI_Tesla,set3_features,RF,7,31.412512795992765,Primary ML
TRI_Tesla,set3_features,RF,8,29.628344905543884,Primary ML
TRI_Tesla,set3_features,RF,9,17.753835690155707,Primary ML
TRI_Tesla,set3_features,RF,10,19.42251347185097,Primary ML
TRI_Tesla,set4_features_metadata,AE_ENet,1,16.048482116116013,Primary ML
TRI_Tesla,set4_features_metadata,AE_ENet,2,18.526243485170205,Primary ML
TRI_Tesla,set4_features_metadata,AE_ENet,3,16.38845964941886,Primary ML
TRI_Tesla,set4_features_metadata,AE_ENet,4,16.941678202878542,Primary ML
TRI_Tesla,set4_features_metadata,AE_ENet,5,18.810097336465898,Primary ML
TRI_Tesla,set4_features_metadata,AE_ENet,6,18.30701027065934,Primary ML
TRI_Tesla,set4_features_metadata,AE_ENet,7,18.68673234488608,Primary ML
TRI_Tesla,set4_features_metadata,AE_ENet,8,16.087245657562793,Primary ML
TRI_Tesla,set4_features_metadata,AE_ENet,9,19.26958062882232,Primary ML
TRI_Tesla,set4_features_metadata,AE_ENet,10,16.932738299508532,Primary ML
TRI_Tesla,set4_features_metadata,GPR,1,14.799744317918895,Primary ML
TRI_Tesla,set4_features_metadata,GPR,2,15.76434229238379,Primary ML
TRI_Tesla,set4_features_metadata,GPR,3,16.735960204428896,Primary ML
TRI_Tesla,set4_features_metadata,GPR,4,31.63056501332058,Primary ML
TRI_Tesla,set4_features_metadata,GPR,5,22.885180554953013,Primary ML
TRI_Tesla,set4_features_metadata,GPR,6,13.04364402791444,Primary ML
TRI_Tesla,set4_features_metadata,GPR,7,17.565578969555517,Primary ML
TRI_Tesla,set4_features_metadata,GPR,8,18.120058085190774,Primary ML
TRI_Tesla,set4_features_metadata,GPR,9,17.514822661954316,Primary ML
TRI_Tesla,set4_features_metadata,GPR,10,14.821371311915232,Primary ML
TRI_Tesla,set4_features_metadata,RF,1,21.944173034924567,Primary ML
TRI_Tesla,set4_features_metadata,RF,2,13.79401051017617,Primary ML
TRI_Tesla,set4_features_metadata,RF,3,26.501453627181508,Primary ML
TRI_Tesla,set4_features_metadata,RF,4,34.35769669338846,Primary ML
TRI_Tesla,set4_features_metadata,RF,5,15.57628643921415,Primary ML
TRI_Tesla,set4_features_metadata,RF,6,23.107619846130053,Primary ML
TRI_Tesla,set4_features_metadata,RF,7,31.587350263686776,Primary ML
TRI_Tesla,set4_features_metadata,RF,8,28.975590294410885,Primary ML
TRI_Tesla,set4_features_metadata,RF,9,17.766680557113666,Primary ML
TRI_Tesla,set4_features_metadata,RF,10,18.628748402909803,Primary ML
TRI_Tesla,set5_features_metadata_corr95,AE_ENet,1,16.525416975032467,Primary ML
TRI_Tesla,set5_features_metadata_corr95,AE_ENet,2,18.71459307496912,Primary ML
TRI_Tesla,set5_features_metadata_corr95,AE_ENet,3,16.806076090604993,Primary ML
TRI_Tesla,set5_features_metadata_corr95,AE_ENet,4,17.734571719903485,Primary ML
TRI_Tesla,set5_features_metadata_corr95,AE_ENet,5,19.411001149278047,Primary ML
TRI_Tesla,set5_features_metadata_corr95,AE_ENet,6,19.274302747258485,Primary ML
TRI_Tesla,set5_features_metadata_corr95,AE_ENet,7,17.2392984008093,Primary ML
TRI_Tesla,set5_features_metadata_corr95,AE_ENet,8,16.465997286351033,Primary ML
TRI_Tesla,set5_features_metadata_corr95,AE_ENet,9,20.47104988942701,Primary ML
TRI_Tesla,set5_features_metadata_corr95,AE_ENet,10,16.887828988611954,Primary ML
TRI_Tesla,set5_features_metadata_corr95,GPR,1,12.086061810536936,Primary ML
TRI_Tesla,set5_features_metadata_corr95,GPR,2,13.79773755540954,Primary ML
TRI_Tesla,set5_features_metadata_corr95,GPR,3,14.884477796849184,Primary ML
TRI_Tesla,set5_features_metadata_corr95,GPR,4,25.54591756697,Primary ML
TRI_Tesla,set5_features_metadata_corr95,GPR,5,23.13031692786659,Primary ML
TRI_Tesla,set5_features_metadata_corr95,GPR,6,13.287951714549475,Primary ML
TRI_Tesla,set5_features_metadata_corr95,GPR,7,15.002732460823662,Primary ML
TRI_Tesla,set5_features_metadata_corr95,GPR,8,15.023606587804151,Primary ML
TRI_Tesla,set5_features_metadata_corr95,GPR,9,15.25122968758204,Primary ML
TRI_Tesla,set5_features_metadata_corr95,GPR,10,12.281055307014384,Primary ML
TRI_Tesla,set5_features_metadata_corr95,RF,1,22.433850684307384,Primary ML
TRI_Tesla,set5_features_metadata_corr95,RF,2,13.502137904836417,Primary ML
TRI_Tesla,set5_features_metadata_corr95,RF,3,25.351316283816665,Primary ML
TRI_Tesla,set5_features_metadata_corr95,RF,4,31.051716927275283,Primary ML
TRI_Tesla,set5_features_metadata_corr95,RF,5,16.948224400470142,Primary ML
TRI_Tesla,set5_features_metadata_corr95,RF,6,23.445623544273115,Primary ML
TRI_Tesla,set5_features_metadata_corr95,RF,7,29.003227591207327,Primary ML
TRI_Tesla,set5_features_metadata_corr95,RF,8,31.363732231234557,Primary ML
TRI_Tesla,set5_features_metadata_corr95,RF,9,18.3419221917592,Primary ML
TRI_Tesla,set5_features_metadata_corr95,RF,10,17.207427255791554,Primary ML
Formation,set1_dQn_m,CNN,1,14.002248340902232,Deep learning
Formation,set1_dQn_m,TabNet,1,11.56970955787872,Deep learning
Formation,set1_dQn_m,DeepVAE,1,12.912110145257152,Deep learning
Formation,set1_dQn_m,MLP,1,14.4746400008049,Deep learning
Formation,set1_dQn_m,CNN,2,20.30386963527852,Deep learning
Formation,set1_dQn_m,TabNet,2,23.952327105803157,Deep learning
Formation,set1_dQn_m,DeepVAE,2,13.917743457851884,Deep learning
Formation,set1_dQn_m,MLP,2,14.41599816640584,Deep learning
Formation,set1_dQn_m,CNN,3,12.897929421678969,Deep learning
Formation,set1_dQn_m,TabNet,3,14.972890727640936,Deep learning
Formation,set1_dQn_m,DeepVAE,3,10.208077147337049,Deep learning
Formation,set1_dQn_m,MLP,3,9.93326505600093,Deep learning
Formation,set1_dQn_m,CNN,4,12.048285652594132,Deep learning
Formation,set1_dQn_m,TabNet,4,20.667449474212443,Deep learning
Formation,set1_dQn_m,DeepVAE,4,10.216527672369493,Deep learning
Formation,set1_dQn_m,MLP,4,10.173906680348162,Deep learning
Formation,set1_dQn_m,CNN,5,17.59057620105382,Deep learning
Formation,set1_dQn_m,TabNet,5,20.71021049824429,Deep learning
Formation,set1_dQn_m,DeepVAE,5,10.531864144428138,Deep learning
Formation,set1_dQn_m,MLP,5,11.347863011447323,Deep learning
Formation,set1_dQn_m,CNN,6,15.884642971405016,Deep learning
Formation,set1_dQn_m,TabNet,6,16.84136689005024,Deep learning
Formation,set1_dQn_m,DeepVAE,6,9.089707731959988,Deep learning
Formation,set1_dQn_m,MLP,6,8.447524812776818,Deep learning
Formation,set1_dQn_m,CNN,7,17.44374287628472,Deep learning
Formation,set1_dQn_m,TabNet,7,15.578425688861902,Deep learning
Formation,set1_dQn_m,DeepVAE,7,13.098418153729114,Deep learning
Formation,set1_dQn_m,MLP,7,13.480689174074364,Deep learning
Formation,set1_dQn_m,CNN,8,18.55954276859617,Deep learning
Formation,set1_dQn_m,TabNet,8,18.447118911858908,Deep learning
Formation,set1_dQn_m,DeepVAE,8,11.10655371731401,Deep learning
Formation,set1_dQn_m,MLP,8,12.609144260727623,Deep learning
Formation,set1_dQn_m,CNN,9,17.385790006643546,Deep learning
Formation,set1_dQn_m,TabNet,9,21.154177923444685,Deep learning
Formation,set1_dQn_m,DeepVAE,9,9.34411009166332,Deep learning
Formation,set1_dQn_m,MLP,9,9.824882249103377,Deep learning
Formation,set1_dQn_m,CNN,10,15.7924348703831,Deep learning
Formation,set1_dQn_m,TabNet,10,19.81599179417385,Deep learning
Formation,set1_dQn_m,DeepVAE,10,14.826440410865258,Deep learning
Formation,set1_dQn_m,MLP,10,15.39641530342381,Deep learning
HUST,set1_dQn_m,CNN,1,11.933393812151316,Deep learning
HUST,set1_dQn_m,TabNet,1,13.253510699687943,Deep learning
HUST,set1_dQn_m,DeepVAE,1,7.623530786408364,Deep learning
HUST,set1_dQn_m,MLP,1,8.291882698974327,Deep learning
HUST,set1_dQn_m,CNN,2,15.331181634450695,Deep learning
HUST,set1_dQn_m,TabNet,2,21.68896090800266,Deep learning
HUST,set1_dQn_m,DeepVAE,2,12.885410429100434,Deep learning
HUST,set1_dQn_m,MLP,2,11.575666577370471,Deep learning
HUST,set1_dQn_m,CNN,3,26.463880812965407,Deep learning
HUST,set1_dQn_m,TabNet,3,14.938189003428011,Deep learning
HUST,set1_dQn_m,DeepVAE,3,11.915447200547716,Deep learning
HUST,set1_dQn_m,MLP,3,10.944442417014592,Deep learning
HUST,set1_dQn_m,CNN,4,12.892478108862973,Deep learning
HUST,set1_dQn_m,TabNet,4,13.38248468518774,Deep learning
HUST,set1_dQn_m,DeepVAE,4,8.429448829286732,Deep learning
HUST,set1_dQn_m,MLP,4,7.306843179456686,Deep learning
HUST,set1_dQn_m,CNN,5,13.647114797941551,Deep learning
HUST,set1_dQn_m,TabNet,5,16.59924855637434,Deep learning
HUST,set1_dQn_m,DeepVAE,5,10.35518303843924,Deep learning
HUST,set1_dQn_m,MLP,5,14.108622237538508,Deep learning
HUST,set1_dQn_m,CNN,6,25.84227036829621,Deep learning
HUST,set1_dQn_m,TabNet,6,11.650365763112926,Deep learning
HUST,set1_dQn_m,DeepVAE,6,10.33964271593502,Deep learning
HUST,set1_dQn_m,MLP,6,11.186493872058085,Deep learning
HUST,set1_dQn_m,CNN,7,30.06049461527614,Deep learning
HUST,set1_dQn_m,TabNet,7,23.14907869562309,Deep learning
HUST,set1_dQn_m,DeepVAE,7,15.780278597332943,Deep learning
HUST,set1_dQn_m,MLP,7,15.436982187861153,Deep learning
HUST,set1_dQn_m,CNN,8,13.967930909276996,Deep learning
HUST,set1_dQn_m,TabNet,8,18.81728735203443,Deep learning
HUST,set1_dQn_m,DeepVAE,8,12.56608107628888,Deep learning
HUST,set1_dQn_m,MLP,8,12.27479278782993,Deep learning
HUST,set1_dQn_m,CNN,9,11.481767106681644,Deep learning
HUST,set1_dQn_m,TabNet,9,12.82312661883704,Deep learning
HUST,set1_dQn_m,DeepVAE,9,8.199898066817115,Deep learning
HUST,set1_dQn_m,MLP,9,8.903507660835059,Deep learning
HUST,set1_dQn_m,CNN,10,21.52056173460681,Deep learning
HUST,set1_dQn_m,TabNet,10,21.34132224054809,Deep learning
HUST,set1_dQn_m,DeepVAE,10,18.34017720546597,Deep learning
HUST,set1_dQn_m,MLP,10,20.839681250091463,Deep learning
ISU_ILCC,set1_dQn_m,CNN,1,27.21046502184209,Deep learning
ISU_ILCC,set1_dQn_m,TabNet,1,26.83203440907765,Deep learning
ISU_ILCC,set1_dQn_m,DeepVAE,1,21.26998532103489,Deep learning
ISU_ILCC,set1_dQn_m,MLP,1,21.39680472303452,Deep learning
ISU_ILCC,set1_dQn_m,CNN,2,24.39365016170345,Deep learning
ISU_ILCC,set1_dQn_m,TabNet,2,29.870413920483635,Deep learning
ISU_ILCC,set1_dQn_m,DeepVAE,2,19.861136556591607,Deep learning
ISU_ILCC,set1_dQn_m,MLP,2,21.20519353867244,Deep learning
ISU_ILCC,set1_dQn_m,CNN,3,33.755193250216145,Deep learning
ISU_ILCC,set1_dQn_m,TabNet,3,33.566519013435176,Deep learning
ISU_ILCC,set1_dQn_m,DeepVAE,3,23.487603232052432,Deep learning
ISU_ILCC,set1_dQn_m,MLP,3,24.70346440234873,Deep learning
ISU_ILCC,set1_dQn_m,CNN,4,34.17394512074122,Deep learning
ISU_ILCC,set1_dQn_m,TabNet,4,29.196031998282,Deep learning
ISU_ILCC,set1_dQn_m,DeepVAE,4,27.91338018517048,Deep learning
ISU_ILCC,set1_dQn_m,MLP,4,30.31695060578806,Deep learning
ISU_ILCC,set1_dQn_m,CNN,5,33.36215432614309,Deep learning
ISU_ILCC,set1_dQn_m,TabNet,5,41.292366639505865,Deep learning
ISU_ILCC,set1_dQn_m,DeepVAE,5,20.551335644064107,Deep learning
ISU_ILCC,set1_dQn_m,MLP,5,19.93050512556579,Deep learning
ISU_ILCC,set1_dQn_m,CNN,6,26.85573179045205,Deep learning
ISU_ILCC,set1_dQn_m,TabNet,6,36.68643944098225,Deep learning
ISU_ILCC,set1_dQn_m,DeepVAE,6,22.79823735905372,Deep learning
ISU_ILCC,set1_dQn_m,MLP,6,21.62401513729019,Deep learning
ISU_ILCC,set1_dQn_m,CNN,7,36.84411676265469,Deep learning
ISU_ILCC,set1_dQn_m,TabNet,7,35.10862480912209,Deep learning
ISU_ILCC,set1_dQn_m,DeepVAE,7,25.991668890446316,Deep learning
ISU_ILCC,set1_dQn_m,MLP,7,26.85653345383799,Deep learning
ISU_ILCC,set1_dQn_m,CNN,8,40.70599868131485,Deep learning
ISU_ILCC,set1_dQn_m,TabNet,8,59.75433996796291,Deep learning
ISU_ILCC,set1_dQn_m,DeepVAE,8,21.79247206686178,Deep learning
ISU_ILCC,set1_dQn_m,MLP,8,24.16650548492259,Deep learning
ISU_ILCC,set1_dQn_m,CNN,9,28.38238804047763,Deep learning
ISU_ILCC,set1_dQn_m,TabNet,9,56.6868002372586,Deep learning
ISU_ILCC,set1_dQn_m,DeepVAE,9,21.565112906466275,Deep learning
ISU_ILCC,set1_dQn_m,MLP,9,22.256104457900857,Deep learning
ISU_ILCC,set1_dQn_m,CNN,10,33.97767898383353,Deep learning
ISU_ILCC,set1_dQn_m,TabNet,10,38.903689941812544,Deep learning
ISU_ILCC,set1_dQn_m,DeepVAE,10,21.460224366433103,Deep learning
ISU_ILCC,set1_dQn_m,MLP,10,23.912754319292358,Deep learning
KIT,set1_dQn_m,CNN,1,32.17928224043378,Deep learning
KIT,set1_dQn_m,TabNet,1,37.51277417562969,Deep learning
KIT,set1_dQn_m,DeepVAE,1,22.6959067389432,Deep learning
KIT,set1_dQn_m,MLP,1,19.426116569564027,Deep learning
KIT,set1_dQn_m,CNN,2,33.254647337751486,Deep learning
KIT,set1_dQn_m,TabNet,2,32.247224996142926,Deep learning
KIT,set1_dQn_m,DeepVAE,2,25.31367942585755,Deep learning
KIT,set1_dQn_m,MLP,2,29.37198183911414,Deep learning
KIT,set1_dQn_m,CNN,3,17.30119010032867,Deep learning
KIT,set1_dQn_m,TabNet,3,31.13064984197196,Deep learning
KIT,set1_dQn_m,DeepVAE,3,11.498722207257634,Deep learning
KIT,set1_dQn_m,MLP,3,14.659383804066554,Deep learning
KIT,set1_dQn_m,CNN,4,21.753884634524184,Deep learning
KIT,set1_dQn_m,TabNet,4,27.83820334313382,Deep learning
KIT,set1_dQn_m,DeepVAE,4,14.924904666668514,Deep learning
KIT,set1_dQn_m,MLP,4,13.76692927057782,Deep learning
KIT,set1_dQn_m,CNN,5,32.006730821501286,Deep learning
KIT,set1_dQn_m,TabNet,5,53.95866882878868,Deep learning
KIT,set1_dQn_m,DeepVAE,5,24.377225491413,Deep learning
KIT,set1_dQn_m,MLP,5,30.59418252896977,Deep learning
KIT,set1_dQn_m,CNN,6,35.103183600180834,Deep learning
KIT,set1_dQn_m,TabNet,6,27.71762584535472,Deep learning
KIT,set1_dQn_m,DeepVAE,6,38.51761787078073,Deep learning
KIT,set1_dQn_m,MLP,6,32.42854971916999,Deep learning
KIT,set1_dQn_m,CNN,7,29.223005424114728,Deep learning
KIT,set1_dQn_m,TabNet,7,34.40406017787574,Deep learning
KIT,set1_dQn_m,DeepVAE,7,31.763863773046097,Deep learning
KIT,set1_dQn_m,MLP,7,26.47432784663909,Deep learning
KIT,set1_dQn_m,CNN,8,49.033115998215166,Deep learning
KIT,set1_dQn_m,TabNet,8,46.653988028823896,Deep learning
KIT,set1_dQn_m,DeepVAE,8,20.120124475422735,Deep learning
KIT,set1_dQn_m,MLP,8,19.36822098391714,Deep learning
KIT,set1_dQn_m,CNN,9,23.58798549759824,Deep learning
KIT,set1_dQn_m,TabNet,9,26.42382958233235,Deep learning
KIT,set1_dQn_m,DeepVAE,9,14.479084073562989,Deep learning
KIT,set1_dQn_m,MLP,9,15.163154920193373,Deep learning
KIT,set1_dQn_m,CNN,10,38.33720811662376,Deep learning
KIT,set1_dQn_m,TabNet,10,48.364064940564575,Deep learning
KIT,set1_dQn_m,DeepVAE,10,44.01118801717448,Deep learning
KIT,set1_dQn_m,MLP,10,37.52898403339714,Deep learning
LSD_Primary,set1_dQn_m,CNN,1,28.123950925678358,Deep learning
LSD_Primary,set1_dQn_m,TabNet,1,299.91629365850866,Deep learning
LSD_Primary,set1_dQn_m,DeepVAE,1,29.294214488897463,Deep learning
LSD_Primary,set1_dQn_m,MLP,1,24.81988297748713,Deep learning
LSD_Primary,set1_dQn_m,CNN,2,28.310057743298223,Deep learning
LSD_Primary,set1_dQn_m,TabNet,2,41.6385204556038,Deep learning
LSD_Primary,set1_dQn_m,DeepVAE,2,27.06993972550585,Deep learning
LSD_Primary,set1_dQn_m,MLP,2,26.78752523804924,Deep learning
LSD_Primary,set1_dQn_m,CNN,3,22.946452535551,Deep learning
LSD_Primary,set1_dQn_m,TabNet,3,33.93293483550432,Deep learning
LSD_Primary,set1_dQn_m,DeepVAE,3,21.86186559401714,Deep learning
LSD_Primary,set1_dQn_m,MLP,3,26.062154459487,Deep learning
LSD_Primary,set1_dQn_m,CNN,4,33.404977571703256,Deep learning
LSD_Primary,set1_dQn_m,TabNet,4,87.92454178812807,Deep learning
LSD_Primary,set1_dQn_m,DeepVAE,4,16.438241319498914,Deep learning
LSD_Primary,set1_dQn_m,MLP,4,14.1350629834691,Deep learning
LSD_Primary,set1_dQn_m,CNN,5,28.44873092390712,Deep learning
LSD_Primary,set1_dQn_m,TabNet,5,163.56011664584742,Deep learning
LSD_Primary,set1_dQn_m,DeepVAE,5,30.634191355645275,Deep learning
LSD_Primary,set1_dQn_m,MLP,5,25.09140446494669,Deep learning
LSD_Primary,set1_dQn_m,CNN,6,21.13679150117561,Deep learning
LSD_Primary,set1_dQn_m,TabNet,6,32.68748611307396,Deep learning
LSD_Primary,set1_dQn_m,DeepVAE,6,24.25262882816121,Deep learning
LSD_Primary,set1_dQn_m,MLP,6,23.140176715860267,Deep learning
LSD_Primary,set1_dQn_m,CNN,7,30.52010104819597,Deep learning
LSD_Primary,set1_dQn_m,TabNet,7,159.6498151689823,Deep learning
LSD_Primary,set1_dQn_m,DeepVAE,7,18.53747198111089,Deep learning
LSD_Primary,set1_dQn_m,MLP,7,22.210614071746896,Deep learning
LSD_Primary,set1_dQn_m,CNN,8,24.58887702615781,Deep learning
LSD_Primary,set1_dQn_m,TabNet,8,642.9563715274642,Deep learning
LSD_Primary,set1_dQn_m,DeepVAE,8,23.863770277011277,Deep learning
LSD_Primary,set1_dQn_m,MLP,8,23.580603589869416,Deep learning
LSD_Primary,set1_dQn_m,CNN,9,30.43079582415987,Deep learning
LSD_Primary,set1_dQn_m,TabNet,9,36.585018802220176,Deep learning
LSD_Primary,set1_dQn_m,DeepVAE,9,17.01014104708539,Deep learning
LSD_Primary,set1_dQn_m,MLP,9,17.917170210824114,Deep learning
LSD_Primary,set1_dQn_m,CNN,10,101.78074574026684,Deep learning
LSD_Primary,set1_dQn_m,TabNet,10,57.3814267133651,Deep learning
LSD_Primary,set1_dQn_m,DeepVAE,10,16.48493483578534,Deep learning
LSD_Primary,set1_dQn_m,MLP,10,17.499096153576417,Deep learning
LSD_Second,set1_dQn_m,CNN,1,18.76786037782335,Deep learning
LSD_Second,set1_dQn_m,TabNet,1,29.82608545862985,Deep learning
LSD_Second,set1_dQn_m,DeepVAE,1,14.315369601065097,Deep learning
LSD_Second,set1_dQn_m,MLP,1,13.56238544096884,Deep learning
LSD_Second,set1_dQn_m,CNN,2,45.76250007202039,Deep learning
LSD_Second,set1_dQn_m,TabNet,2,38.3990967150417,Deep learning
LSD_Second,set1_dQn_m,DeepVAE,2,13.43074619071266,Deep learning
LSD_Second,set1_dQn_m,MLP,2,10.84072303489753,Deep learning
LSD_Second,set1_dQn_m,CNN,3,35.766649166418766,Deep learning
LSD_Second,set1_dQn_m,TabNet,3,28.047568202933387,Deep learning
LSD_Second,set1_dQn_m,DeepVAE,3,14.824288336089245,Deep learning
LSD_Second,set1_dQn_m,MLP,3,14.388124575491082,Deep learning
LSD_Second,set1_dQn_m,CNN,4,30.825545025180677,Deep learning
LSD_Second,set1_dQn_m,TabNet,4,26.548871751971557,Deep learning
LSD_Second,set1_dQn_m,DeepVAE,4,19.14416012102324,Deep learning
LSD_Second,set1_dQn_m,MLP,4,21.332827830081133,Deep learning
LSD_Second,set1_dQn_m,CNN,5,28.639235879774816,Deep learning
LSD_Second,set1_dQn_m,TabNet,5,32.73465890095395,Deep learning
LSD_Second,set1_dQn_m,DeepVAE,5,21.69243127562333,Deep learning
LSD_Second,set1_dQn_m,MLP,5,20.53751439492842,Deep learning
LSD_Second,set1_dQn_m,CNN,6,24.934243315020865,Deep learning
LSD_Second,set1_dQn_m,TabNet,6,33.22295061600107,Deep learning
LSD_Second,set1_dQn_m,DeepVAE,6,14.241547910863558,Deep learning
LSD_Second,set1_dQn_m,MLP,6,13.35266388898296,Deep learning
LSD_Second,set1_dQn_m,CNN,7,30.077363972483383,Deep learning
LSD_Second,set1_dQn_m,TabNet,7,39.199662307538766,Deep learning
LSD_Second,set1_dQn_m,DeepVAE,7,30.34954538451603,Deep learning
LSD_Second,set1_dQn_m,MLP,7,31.65765054676461,Deep learning
LSD_Second,set1_dQn_m,CNN,8,28.90328982890064,Deep learning
LSD_Second,set1_dQn_m,TabNet,8,34.51817396887525,Deep learning
LSD_Second,set1_dQn_m,DeepVAE,8,17.85822659304533,Deep learning
LSD_Second,set1_dQn_m,MLP,8,21.48633089224744,Deep learning
LSD_Second,set1_dQn_m,CNN,9,49.07128628250656,Deep learning
LSD_Second,set1_dQn_m,TabNet,9,32.54190365389492,Deep learning
LSD_Second,set1_dQn_m,DeepVAE,9,16.456292927033424,Deep learning
LSD_Second,set1_dQn_m,MLP,9,16.67612792733481,Deep learning
LSD_Second,set1_dQn_m,CNN,10,29.75159250486251,Deep learning
LSD_Second,set1_dQn_m,TabNet,10,29.785268599676044,Deep learning
LSD_Second,set1_dQn_m,DeepVAE,10,27.844180785627493,Deep learning
LSD_Second,set1_dQn_m,MLP,10,26.74340395353747,Deep learning
MIT,set1_dQn_m,CNN,1,16.722348516282622,Deep learning
MIT,set1_dQn_m,TabNet,1,23.244850404243948,Deep learning
MIT,set1_dQn_m,DeepVAE,1,20.88390367637657,Deep learning
MIT,set1_dQn_m,MLP,1,18.55166164012726,Deep learning
MIT,set1_dQn_m,CNN,2,17.872739074786118,Deep learning
MIT,set1_dQn_m,TabNet,2,22.319222265045937,Deep learning
MIT,set1_dQn_m,DeepVAE,2,8.781140738838893,Deep learning
MIT,set1_dQn_m,MLP,2,8.368855491025162,Deep learning
MIT,set1_dQn_m,CNN,3,18.859856841484152,Deep learning
MIT,set1_dQn_m,TabNet,3,33.45949422786992,Deep learning
MIT,set1_dQn_m,DeepVAE,3,13.046827881282738,Deep learning
MIT,set1_dQn_m,MLP,3,13.258295301318832,Deep learning
